query_id,customer_id,query_text,product_category,query_type,resolution_time_hours,customer_satisfaction,customer_tier,customer_tenure_months,customer_total_orders,customer_avg_order_value,query_length_words,has_order_reference,is_urgent,created_datetime,hour_of_day,day_of_week,is_weekend,query_complexity_score
QRY_004713,CUST_0713,What's the difference between Tablet and Headphones?,Electronics,Product Info,0.61,5.0,Silver,11.5,13,133.49,7,False,False,2025-07-22 02:19:51,2,1,False,0.395
QRY_004714,CUST_0714,I can't connect my Gaming Console to WiFi. What should I do?,Electronics,Technical Support,5.34,2.7,Bronze,2.4,11,139.42,12,False,False,2025-01-03 01:07:12,1,4,False,0.078
QRY_004715,CUST_0715,Is the Textbook compatible with Programming Book?,Books,Product Info,0.64,5.0,Gold,130.1,13,89.65,7,False,False,2025-09-19 01:14:49,1,4,False,0.277
QRY_004716,CUST_0716,Is the Yoga Mat compatible with Running Shoes?,Sports,Product Info,0.95,4.2,Silver,26.8,14,96.23,8,False,False,2025-09-23 21:05:47,21,1,False,0.448
QRY_004717,CUST_0717,What's the difference between Dress and Sneakers?,Clothing,Product Info,0.93,5.0,Bronze,24.0,7,205.04,7,False,False,2024-10-24 16:53:00,16,3,False,0.517
QRY_004718,CUST_0718,How do I reset my Comic Book to factory settings?,Books,Technical Support,2.44,2.9,Gold,49.5,12,203.07,10,False,False,2025-08-02 11:59:37,11,5,True,0.233
QRY_004719,CUST_0719,When will the Boots be back in stock?,Clothing,Product Info,0.92,4.1,Silver,5.0,11,131.93,8,False,False,2024-11-29 20:13:47,20,4,False,0.186
QRY_004720,CUST_0720,When will the Textbook be back in stock?,Books,Product Info,0.68,4.8,Bronze,79.4,7,170.82,8,False,False,2025-08-11 22:52:13,22,0,False,0.188
QRY_004721,CUST_0721,Can you expedite shipping for order #ORD600774? I need it urgently,Sports,Shipping,2.32,4.4,Silver,18.7,6,159.81,11,True,True,2025-08-23 16:23:07,16,5,True,0.228
QRY_004722,CUST_0722,I can't connect my Gaming Console to WiFi. What should I do?,Electronics,Technical Support,4.99,2.7,Silver,6.4,13,104.8,12,False,False,2025-03-15 23:08:03,23,5,True,0.244
QRY_004723,CUST_0723,I was charged twice for my order #ORD167496. Can you help me get a refund?,Home & Garden,Billing,4.96,2.7,Bronze,16.5,14,195.69,15,True,False,2025-07-10 20:55:03,20,3,False,0.238
QRY_004724,CUST_0724,The Biography arrived damaged. How do I return it?,Books,Returns,0.97,4.0,Gold,39.8,13,72.71,9,False,False,2025-05-31 15:52:00,15,5,True,0.026
QRY_004725,CUST_0725,My package was delivered but I wasn't home. Where is it now?,Books,Shipping,1.86,4.2,Bronze,24.6,12,175.14,12,False,False,2025-03-17 09:49:16,9,0,False,0.209
QRY_004726,CUST_0726,Can I return this Samsung TV even though it's been 40 days?,Electronics,Returns,4.1,2.2,Bronze,58.2,14,239.82,12,False,False,2025-09-14 12:39:37,12,6,True,0.196
QRY_004727,CUST_0727,Can I return this Basketball even though it's been 40 days?,Sports,Returns,1.98,3.6,Silver,12.1,15,183.95,11,False,False,2025-03-17 12:38:53,12,0,False,0.584
QRY_004728,CUST_0728,What are the dimensions of the Programming Book?,Books,Product Info,0.85,4.4,Bronze,3.1,11,143.15,8,False,False,2025-05-05 16:06:21,16,0,False,0.191
QRY_004729,CUST_0729,My order #ORD922380 was supposed to arrive yesterday but I haven't received it,Sports,Shipping,3.51,3.3,Bronze,16.9,8,92.33,13,True,False,2025-09-28 09:51:47,9,6,True,0.375
QRY_004730,CUST_0730,I need to update my billing address for order #ORD598493,Electronics,Billing,2.41,3.0,Bronze,51.6,11,65.63,10,True,False,2024-11-23 23:24:27,23,5,True,0.049
QRY_004731,CUST_0731,Is the Novel compatible with Textbook?,Books,Product Info,0.52,5.0,Silver,14.0,14,170.02,6,False,False,2025-06-25 10:25:41,10,2,False,0.52
QRY_004732,CUST_0732,I need a receipt for my purchase #ORD602894 for tax purposes,Clothing,Billing,3.45,3.9,Bronze,15.6,13,,11,True,False,2025-08-08 12:01:29,12,4,False,0.179
QRY_004733,CUST_0733,I lost my receipt but want to return this Cookbook,Books,Returns,3.38,3.0,Silver,9.9,7,175.3,10,False,False,2024-12-30 02:08:56,2,0,False,0.247
QRY_004734,CUST_0734,What's the difference between Running Shoes and Basketball?,Sports,Product Info,1.31,5.0,Bronze,1.4,12,113.59,8,False,False,2024-11-13 05:09:11,5,2,False,0.034
QRY_004735,CUST_0735,I lost my receipt but want to return this Jeans,Clothing,Returns,1.62,3.8,Gold,20.6,10,109.19,10,False,False,2025-02-02 12:09:41,12,6,True,0.07
QRY_004736,CUST_0736,Is the Garden Hose compatible with Lawn Mower?,Home & Garden,Product Info,1.98,5.0,Silver,57.3,11,153.91,8,False,False,2025-03-12 07:19:18,7,2,False,0.232
QRY_004737,CUST_0737,I ordered Garden Hose but received Cookbook instead,Home & Garden,Returns,4.49,2.3,Bronze,3.9,11,175.28,8,False,False,2025-09-17 21:22:50,21,2,False,0.407
QRY_004738,CUST_0738,My package was delivered but I wasn't home. Where is it now?,Sports,Shipping,1.1,4.7,Gold,2.0,12,224.46,12,False,False,2024-11-23 17:31:42,17,5,True,0.245
QRY_004739,CUST_0739,Can you tell me more about the warranty for Bike Helmet?,Sports,Product Info,0.5,4.9,Gold,36.7,22,171.8,11,False,False,2025-07-24 15:51:52,15,3,False,0.218
QRY_004740,CUST_0740,The tracking shows my package is stuck in Lake Kayla for 3 days,Clothing,Shipping,1.99,5.0,Silver,65.9,14,23.39,13,False,False,2025-10-06 03:38:08,3,0,False,0.56
QRY_004741,CUST_0741,I need a receipt for my purchase #ORD212287 for tax purposes,Books,Billing,1.88,2.8,Gold,72.2,10,249.58,11,True,False,2025-05-05 00:09:28,0,0,False,0.248
QRY_004742,CUST_0742,Why was I charged tax on my order when I live in New Hampshire?,Books,Billing,1.09,3.7,Bronze,1.3,11,108.4,14,False,False,2025-09-28 13:15:31,13,6,True,0.422
QRY_004743,CUST_0743,I was charged twice for my order #ORD189644. Can you help me get a refund?,Books,Billing,0.91,3.7,Silver,1.2,13,162.63,15,True,False,2025-04-30 03:15:34,3,2,False,0.153
QRY_004744,CUST_0744,Is the Gaming Console compatible with Tablet?,Electronics,Product Info,1.25,5.0,Gold,24.0,15,219.23,7,False,False,2025-10-04 01:09:39,1,5,True,0.103
QRY_004745,CUST_0745,I ordered Smart Watch but received Sneakers instead,Electronics,Returns,5.89,2.6,Silver,76.1,12,178.69,8,False,False,2025-06-22 02:22:46,2,6,True,0.77
QRY_004746,CUST_0746,The Lawn Mower arrived damaged. How do I return it?,Home & Garden,Returns,4.86,3.0,Silver,4.9,15,86.18,10,False,False,2025-02-28 09:54:47,9,4,False,0.054
QRY_004747,CUST_0747,I lost my receipt but want to return this Dress,Clothing,Returns,3.3,2.5,Bronze,26.4,6,130.62,10,False,False,2025-06-15 08:01:37,8,6,True,0.148
QRY_004748,CUST_0748,The Smart Watch app keeps crashing on my phone,Electronics,Technical Support,8.31,1.2,Bronze,11.7,12,129.32,9,False,False,2024-11-28 06:30:32,6,3,False,0.392
QRY_004749,CUST_0749,I need a receipt for my purchase #ORD697182 for tax purposes,Clothing,Billing,2.72,3.1,Bronze,43.9,8,234.79,11,True,False,2025-06-18 16:03:43,16,2,False,0.265
QRY_004750,CUST_0750,Why was I charged tax on my order when I live in Idaho?,Home & Garden,Billing,1.98,4.1,Gold,19.6,21,244.86,13,False,False,2025-02-06 01:15:53,1,3,False,0.33
QRY_004751,CUST_0751,I want to return the Garden Hose I ordered. It doesn't fit properly,Home & Garden,Returns,4.18,2.9,Bronze,1.1,8,129.41,13,False,False,2024-11-10 06:29:23,6,6,True,0.071
QRY_004752,CUST_0752,My order #ORD388979 was supposed to arrive yesterday but I haven't received it,Sports,Shipping,1.59,3.8,Gold,44.3,10,156.6,13,True,False,2025-04-01 06:29:08,6,1,False,0.267
QRY_004753,CUST_0753,When will the Sweater be back in stock?,Clothing,Product Info,0.71,5.0,Bronze,3.3,7,114.15,8,False,False,2025-01-19 17:55:09,17,6,True,0.102
QRY_004754,CUST_0754,I ordered Lawn Mower but received Dumbbells instead,Home & Garden,Returns,2.89,4.1,Platinum,27.7,19,85.77,8,False,False,2024-11-21 11:50:47,11,3,False,0.513
QRY_004755,CUST_0755,The tracking shows my package is stuck in East Tonya for 3 days,Sports,Shipping,1.87,3.2,Bronze,19.4,6,207.68,13,False,False,2024-12-06 00:38:14,0,4,False,0.406
QRY_004756,CUST_0756,When will the Novel be back in stock?,Books,Product Info,1.08,4.2,Silver,16.1,11,219.32,8,False,False,2024-12-05 05:26:51,5,3,False,0.099
QRY_004757,CUST_0757,When will the Boots be back in stock?,Clothing,Product Info,1.38,3.3,Bronze,4.7,13,103.77,8,False,False,2024-10-22 02:56:39,2,1,False,0.382
QRY_004758,CUST_0758,What are the dimensions of the Smart Watch?,Electronics,Product Info,1.59,4.4,Bronze,2.4,14,,8,False,False,2025-01-12 18:56:35,18,6,True,0.251
QRY_004759,CUST_0759,I need to change the delivery address for order #ORD352697,Sports,Shipping,0.76,4.8,Silver,61.4,6,209.03,10,True,False,2025-09-22 14:03:32,14,0,False,0.235
QRY_004760,CUST_0760,The Dining Table makes a strange noise when I use it,Home & Garden,Technical Support,3.23,3.5,Platinum,6.6,9,118.63,11,False,False,2025-03-29 08:30:01,8,5,True,0.315
QRY_004761,CUST_0761,My Cookbook stopped working after 2 weeks. Can you help?,Books,Technical Support,4.26,2.6,Silver,91.8,10,235.6,10,False,False,2024-11-28 05:27:56,5,3,False,0.335
QRY_004762,CUST_0762,What's the difference between Samsung TV and Tablet?,Electronics,Product Info,1.34,4.0,Gold,39.1,16,62.62,8,False,False,2025-04-29 12:33:55,12,1,False,0.372
QRY_004763,CUST_0763,I lost my receipt but want to return this Lawn Mower,Home & Garden,Returns,3.91,2.9,Silver,3.6,11,175.14,11,False,False,2025-09-10 22:40:19,22,2,False,0.334
QRY_004764,CUST_0764,I ordered Sneakers but received Lawn Mower instead,Clothing,Returns,1.91,3.3,Platinum,3.5,14,25.34,8,False,False,2025-03-30 11:28:22,11,6,True,0.616
QRY_004765,CUST_0765,Can you tell me more about the warranty for Basketball?,Sports,Product Info,1.3,4.4,Bronze,4.1,9,140.1,10,False,False,2024-12-22 07:24:12,7,6,True,0.162
QRY_004766,CUST_0766,The Dining Table arrived damaged. How do I return it?,Home & Garden,Returns,3.26,3.5,Silver,10.6,13,253.4,10,False,False,2025-09-03 10:50:15,10,2,False,0.152
QRY_004767,CUST_0767,The tracking shows my package is stuck in South Shawn for 3 days,Home & Garden,Shipping,2.57,3.9,Bronze,15.3,12,183.95,13,False,False,2024-10-19 02:50:55,2,5,True,0.384
QRY_004768,CUST_0768,What's the difference between Samsung TV and Tablet?,Electronics,Product Info,2.51,3.6,Bronze,10.5,15,109.38,8,False,False,2025-10-15 17:50:01,17,2,False,0.103
QRY_004769,CUST_0769,How do I reset my Sneakers to factory settings?,Clothing,Technical Support,4.2,3.3,Bronze,28.5,13,184.35,9,False,False,2025-02-01 20:34:33,20,5,True,0.462
QRY_004770,CUST_0770,My order #ORD530487 was supposed to arrive yesterday but I haven't received it,Sports,Shipping,2.42,5.0,Silver,3.4,9,223.33,13,True,False,2025-09-13 15:30:55,15,5,True,0.534
QRY_004771,CUST_0771,What are the dimensions of the Garden Hose?,Home & Garden,Product Info,1.09,3.7,Silver,17.3,10,58.0,8,False,False,2025-08-20 11:49:20,11,2,False,0.188
QRY_004772,CUST_0772,I need to change the delivery address for order #ORD851113,Sports,Shipping,1.68,3.4,Silver,0.6,8,148.39,10,True,False,2025-07-01 21:25:41,21,1,False,0.445
QRY_004773,CUST_0773,I lost my receipt but want to return this Tennis Racket,Sports,Returns,3.86,2.7,Bronze,23.6,12,197.92,11,False,False,2024-10-31 19:41:29,19,3,False,0.656
QRY_004774,CUST_0774,I was charged twice for my order #ORD466267. Can you help me get a refund?,Electronics,Billing,3.2,3.2,Bronze,0.5,16,152.58,15,True,False,2025-05-25 07:30:07,7,6,True,0.237
QRY_004775,CUST_0775,I lost my receipt but want to return this Tablet,Electronics,Returns,4.24,3.0,Gold,21.8,16,166.04,10,False,False,2025-01-17 00:35:11,0,4,False,0.254
QRY_004776,CUST_0776,My Sneakers stopped working after 2 weeks. Can you help?,Clothing,Technical Support,3.33,2.4,Silver,4.8,9,159.7,10,False,False,2024-11-07 11:31:25,11,3,False,0.279
QRY_004777,CUST_0777,I was charged twice for my order #ORD582467. Can you help me get a refund?,Home & Garden,Billing,4.21,2.7,Bronze,8.8,13,246.02,15,True,False,2025-05-18 08:16:29,8,6,True,0.379
QRY_004778,CUST_0778,My order #ORD559621 was supposed to arrive yesterday but I haven't received it,Home & Garden,Shipping,1.76,3.2,Bronze,2.2,8,,13,True,False,2025-09-10 05:15:51,5,2,False,0.277
QRY_004779,CUST_0779,The Dumbbells makes a strange noise when I use it,Sports,Technical Support,6.15,1.7,Bronze,8.0,11,203.42,10,False,False,2025-05-28 21:18:54,21,2,False,0.28
QRY_004780,CUST_0780,I need to update my billing address for order #ORD812931,Electronics,Billing,3.02,2.7,Gold,0.5,11,180.21,10,True,False,2025-08-24 17:37:53,17,6,True,0.48
QRY_004781,CUST_0781,I ordered Textbook but received Yoga Mat instead,Books,Returns,2.73,3.2,Silver,27.3,14,166.81,8,False,False,2025-08-14 06:43:15,6,3,False,0.262
QRY_004782,CUST_0782,Why was I charged tax on my order when I live in Illinois?,Sports,Billing,2.98,2.4,Bronze,6.0,12,138.63,13,False,False,2024-10-18 14:59:37,14,4,False,0.161
QRY_004783,CUST_0783,I need to update my billing address for order #ORD934229,Sports,Billing,3.77,4.0,Bronze,34.1,15,82.52,10,True,False,2025-02-25 15:56:41,15,1,False,0.166
QRY_004784,CUST_0784,Why was I charged tax on my order when I live in Utah?,Books,Billing,0.75,4.3,Platinum,24.9,19,129.24,13,False,False,2025-08-26 18:40:27,18,1,False,0.245
QRY_004785,CUST_0785,My order #ORD341679 was supposed to arrive yesterday but I haven't received it,Home & Garden,Shipping,1.29,4.2,Gold,34.8,11,209.74,13,True,False,2025-08-24 20:48:32,20,6,True,0.627
QRY_004786,CUST_0786,My iPhone stopped working after 2 weeks. Can you help?,Electronics,Technical Support,4.16,2.6,Silver,5.6,12,194.73,10,False,False,2025-03-01 12:43:06,12,5,True,0.423
QRY_004787,CUST_0787,I ordered Vacuum Cleaner but received Coffee Maker instead,Home & Garden,Returns,4.5,2.8,Silver,24.9,15,72.86,9,False,False,2025-08-30 05:29:51,5,5,True,0.059
QRY_004788,CUST_0788,Can you tell me more about the warranty for Smart Watch?,Electronics,Product Info,1.89,4.3,Bronze,36.7,18,118.36,11,False,False,2024-11-18 14:13:37,14,0,False,0.533
QRY_004789,CUST_0789,I want to return the Couch I ordered. It doesn't fit properly,Home & Garden,Returns,3.71,3.7,Gold,54.6,16,143.81,12,False,False,2024-12-02 15:39:19,15,0,False,0.282
QRY_004790,CUST_0790,I was charged twice for my order #ORD806262. Can you help me get a refund?,Clothing,Billing,2.02,3.1,Bronze,1.5,12,,15,True,False,2025-03-31 06:22:37,6,0,False,0.09
QRY_004791,CUST_0791,How do I reset my Smart Watch to factory settings?,Electronics,Technical Support,5.24,2.2,Bronze,9.1,10,170.4,10,False,False,2025-07-21 18:04:24,18,0,False,0.35
QRY_004792,CUST_0792,I was charged twice for my order #ORD282563. Can you help me get a refund?,Books,Billing,2.53,3.1,Bronze,28.1,19,177.54,15,True,False,2025-01-04 08:11:39,8,5,True,0.333
QRY_004793,CUST_0793,I need to change the delivery address for order #ORD720020,Electronics,Shipping,3.02,3.1,Bronze,16.7,13,132.0,10,True,False,2025-05-19 12:56:10,12,0,False,0.22
QRY_004794,CUST_0794,The Textbook app keeps crashing on my phone,Books,Technical Support,2.94,2.7,Gold,47.4,10,113.6,8,False,False,2024-10-30 05:47:47,5,2,False,0.423
QRY_004795,CUST_0795,My credit card shows a charge of $460.00 but I only ordered items worth $67.00,Clothing,Billing,1.94,3.9,Gold,40.1,19,201.47,15,False,False,2025-04-20 01:21:28,1,6,True,0.154
QRY_004796,CUST_0796,The Garden Hose arrived damaged. How do I return it?,Home & Garden,Returns,5.39,3.6,Silver,7.0,17,193.62,10,False,False,2025-04-28 10:06:27,10,0,False,0.691
QRY_004797,CUST_0797,Can I return this Couch even though it's been 40 days?,Home & Garden,Returns,6.1,1.6,Bronze,30.3,12,94.02,11,False,False,2025-03-27 19:01:17,19,3,False,0.219
QRY_004798,CUST_0798,When will the Headphones be back in stock?,Electronics,Product Info,1.37,5.0,Gold,19.1,8,130.32,8,False,False,2025-08-09 00:25:17,0,5,True,0.137
QRY_004799,CUST_0799,I ordered Sneakers but received Biography instead,Clothing,Returns,3.91,2.7,Silver,22.3,12,176.67,7,False,False,2025-05-31 14:34:55,14,5,True,0.326
QRY_004800,CUST_0800,When will the Dress be back in stock?,Clothing,Product Info,1.7,4.3,Bronze,43.8,14,191.97,8,False,False,2025-09-01 16:11:59,16,0,False,0.278
QRY_004801,CUST_0801,What's the difference between Couch and Vacuum Cleaner?,Home & Garden,Product Info,2.25,4.2,Bronze,50.7,14,196.66,8,False,False,2025-06-18 19:16:24,19,2,False,0.179
QRY_004802,CUST_0802,Can you tell me more about the warranty for Lawn Mower?,Home & Garden,Product Info,1.13,5.0,Bronze,78.1,14,138.86,11,False,False,2025-01-12 10:15:40,10,6,True,0.363
QRY_004803,CUST_0803,My order #ORD679460 was supposed to arrive yesterday but I haven't received it,Electronics,Shipping,3.67,,Bronze,6.9,19,123.77,13,True,False,2025-04-19 03:57:39,3,5,True,0.327
QRY_004804,CUST_0804,My package was delivered but I wasn't home. Where is it now?,Home & Garden,Shipping,2.63,3.5,Bronze,0.3,11,217.61,12,False,False,2025-04-18 19:48:40,19,4,False,0.364
QRY_004805,CUST_0805,I lost my receipt but want to return this Garden Hose,Home & Garden,Returns,5.02,2.9,Bronze,17.6,11,312.15,11,False,False,2025-07-22 08:19:26,8,1,False,0.058
QRY_004806,CUST_0806,I was charged twice for my order #ORD373715. Can you help me get a refund?,Clothing,Billing,2.13,2.9,Bronze,97.4,9,265.4,15,True,False,2024-11-27 17:28:01,17,2,False,0.392
QRY_004807,CUST_0807,I need to update my billing address for order #ORD162563,Books,Billing,2.52,2.6,Silver,21.7,11,118.9,10,True,False,2025-08-16 06:08:12,6,5,True,0.184
QRY_004808,CUST_0808,The T-shirt app keeps crashing on my phone,Clothing,Technical Support,3.2,3.5,Gold,25.1,11,179.14,8,False,False,2024-12-07 01:06:55,1,5,True,0.236
QRY_004809,CUST_0809,Can you tell me more about the warranty for Garden Hose?,Home & Garden,Product Info,2.03,3.4,Bronze,33.5,12,189.66,11,False,False,2025-08-14 14:01:37,14,3,False,0.232
QRY_004810,CUST_0810,Can you tell me more about the warranty for Biography?,Books,Product Info,0.81,4.3,Bronze,1.4,9,143.9,10,False,False,2025-01-13 16:20:59,16,0,False,0.078
QRY_004811,CUST_0811,The Samsung TV app keeps crashing on my phone,Electronics,Technical Support,4.4,3.0,Bronze,0.0,15,166.08,9,False,False,2025-09-17 21:56:56,21,2,False,0.254
QRY_004812,CUST_0812,I was charged twice for my order #ORD536245. Can you help me get a refund?,Sports,Billing,1.3,3.9,Silver,3.0,12,158.4,15,True,False,2024-10-23 10:35:50,10,2,False,0.161
QRY_004813,CUST_0813,I need to update my billing address for order #ORD648984,Home & Garden,Billing,2.74,4.1,Bronze,23.3,14,212.64,10,True,False,2025-09-19 09:44:39,9,4,False,0.189
QRY_004814,CUST_0814,The tracking shows my package is stuck in North Geoffreyview for 3 days,Books,Shipping,2.14,4.0,Bronze,14.1,14,127.59,13,False,False,2025-07-04 12:13:58,12,4,False,0.357
QRY_004815,CUST_0815,Is the Smart Watch compatible with Smart Watch?,Electronics,Product Info,1.71,5.0,Gold,48.2,15,161.29,8,False,False,2025-01-08 11:28:25,11,2,False,0.417
QRY_004816,CUST_0816,The Biography makes a strange noise when I use it,Books,Technical Support,2.45,3.5,Gold,2.5,14,150.88,10,False,False,2024-12-03 20:20:33,20,1,False,0.297
QRY_004817,CUST_0817,I need a receipt for my purchase #ORD187361 for tax purposes,Home & Garden,Billing,3.11,3.1,Bronze,12.4,9,200.09,11,True,False,2025-05-19 19:42:52,19,0,False,0.394
QRY_004818,CUST_0818,I want to return the Sneakers I ordered. It doesn't fit properly,Clothing,Returns,1.71,3.0,Bronze,8.8,9,,12,False,False,2024-10-25 09:11:20,9,4,False,0.487
QRY_004819,CUST_0819,Can I return this Couch even though it's been 40 days?,Home & Garden,Returns,3.28,1.9,Bronze,5.0,13,58.44,11,False,False,2024-11-12 09:23:23,9,1,False,0.428
QRY_004820,CUST_0820,My Couch stopped working after 2 weeks. Can you help?,Home & Garden,Technical Support,4.46,2.6,Gold,56.6,12,88.58,10,False,False,2025-07-15 07:49:48,7,1,False,0.405
QRY_004821,CUST_0821,I was charged twice for my order #ORD491919. Can you help me get a refund?,Sports,Billing,4.2,2.2,Bronze,73.6,5,97.87,15,True,False,2025-07-30 09:38:39,9,2,False,0.638
QRY_004822,CUST_0822,The Vacuum Cleaner app keeps crashing on my phone,Home & Garden,Technical Support,6.87,2.2,Bronze,36.7,7,91.39,9,False,False,2025-03-17 11:35:52,11,0,False,0.254
QRY_004823,CUST_0823,My credit card shows a charge of $176.00 but I only ordered items worth $42.00,Books,Billing,2.26,3.9,Bronze,1.8,18,159.05,15,False,False,2025-01-02 09:29:24,9,3,False,0.546
QRY_004824,CUST_0824,Why was I charged tax on my order when I live in Mississippi?,Books,Billing,3.22,2.8,Bronze,74.7,17,215.16,13,False,False,2025-09-29 08:52:47,8,0,False,0.253
QRY_004825,CUST_0825,My Yoga Mat stopped working after 2 weeks. Can you help?,Sports,Technical Support,5.81,2.4,Bronze,8.2,11,89.14,11,False,False,2025-06-15 10:20:13,10,6,True,0.225
QRY_004826,CUST_0826,What's the difference between Lawn Mower and Vacuum Cleaner?,Home & Garden,Product Info,1.64,5.0,Silver,4.4,10,157.97,9,False,False,2025-05-16 01:42:26,1,4,False,0.303
QRY_004827,CUST_0827,I lost my receipt but want to return this MacBook,Electronics,Returns,4.3,3.3,Gold,32.3,13,107.18,10,False,False,2025-10-07 04:06:04,4,1,False,0.08
QRY_004828,CUST_0828,What's the difference between Garden Hose and Coffee Maker?,Home & Garden,Product Info,2.02,4.0,Bronze,12.8,10,154.88,9,False,False,2025-08-29 18:57:51,18,4,False,0.343
QRY_004829,CUST_0829,How do I reset my Basketball to factory settings?,Sports,Technical Support,6.12,2.5,Bronze,12.0,19,130.01,9,False,False,2024-12-13 20:59:16,20,4,False,0.127
QRY_004830,CUST_0830,I need to update my billing address for order #ORD366045,Books,Billing,1.14,4.3,Platinum,11.5,15,163.46,10,True,False,2025-04-20 14:39:40,14,6,True,0.228
QRY_004831,CUST_0831,I want to return the Novel I ordered. It doesn't fit properly,Books,Returns,3.91,3.7,Silver,5.1,13,139.87,12,False,False,2025-03-17 09:10:13,9,0,False,0.43
QRY_004832,CUST_0832,I lost my receipt but want to return this Vacuum Cleaner,Home & Garden,Returns,6.54,1.8,Bronze,24.2,10,123.59,11,False,False,2025-01-15 09:23:31,9,2,False,0.428
QRY_004833,CUST_0833,The Sweater app keeps crashing on my phone,Clothing,Technical Support,4.4,2.7,Silver,40.4,11,119.28,8,False,False,2024-11-21 21:01:09,21,3,False,0.042
QRY_004834,CUST_0834,I lost my receipt but want to return this Biography,Books,Returns,3.5,2.1,Bronze,24.7,13,114.51,10,False,False,2025-09-24 14:00:56,14,2,False,0.498
QRY_004835,CUST_0835,I want to return the Yoga Mat I ordered. It doesn't fit properly,Sports,Returns,2.87,3.5,Bronze,41.7,9,123.77,13,False,False,2025-01-26 10:55:19,10,6,True,0.383
QRY_004836,CUST_0836,The Cookbook app keeps crashing on my phone,Books,Technical Support,3.49,2.3,Bronze,51.6,10,174.68,8,False,False,2025-08-27 14:11:05,14,2,False,0.67
QRY_004837,CUST_0837,The Running Shoes makes a strange noise when I use it,Sports,Technical Support,8.88,2.8,Bronze,28.1,10,80.21,11,False,False,2025-02-18 22:38:32,22,1,False,0.139
QRY_004838,CUST_0838,The Headphones arrived damaged. How do I return it?,Electronics,Returns,5.35,2.8,Bronze,2.0,8,179.57,9,False,False,2025-08-02 18:21:44,18,5,True,0.296
QRY_004839,CUST_0839,How do I reset my Tennis Racket to factory settings?,Sports,Technical Support,6.29,1.5,Bronze,58.0,7,165.98,10,False,False,2025-10-04 10:27:58,10,5,True,0.026
QRY_004840,CUST_0840,Can you tell me more about the warranty for Garden Hose?,Home & Garden,Product Info,1.02,4.0,Gold,19.4,12,232.68,11,False,False,2024-12-08 16:20:09,16,6,True,0.291
QRY_004841,CUST_0841,Can you expedite shipping for order #ORD770095? I need it urgently,Books,Shipping,2.06,3.6,Bronze,59.6,10,113.03,11,True,True,2025-05-02 10:10:55,10,4,False,0.287
QRY_004842,CUST_0842,My credit card shows a charge of $347.00 but I only ordered items worth $227.00,Sports,Billing,1.1,3.2,Platinum,32.1,4,209.59,15,False,False,2025-03-12 19:36:47,19,2,False,0.614
QRY_004843,CUST_0843,Can I return this Garden Hose even though it's been 40 days?,Home & Garden,Returns,4.68,3.1,Silver,6.2,11,146.8,12,False,False,2024-12-19 02:02:04,2,3,False,0.447
QRY_004844,CUST_0844,I ordered Dining Table but received Basketball instead,Home & Garden,Returns,2.45,2.7,Silver,10.4,18,176.81,8,False,False,2025-08-19 04:42:01,4,1,False,0.199
QRY_004845,CUST_0845,Can you expedite shipping for order #ORD667700? I need it urgently,Sports,Shipping,1.42,4.2,Gold,40.1,10,130.35,11,True,True,2025-08-13 08:16:30,8,2,False,0.043
QRY_004846,CUST_0846,I ordered Vacuum Cleaner but received Biography instead,Home & Garden,Returns,3.05,3.4,Gold,67.9,13,200.08,8,False,False,2024-12-11 12:56:11,12,2,False,0.723
QRY_004847,CUST_0847,I need to update my billing address for order #ORD533645,Home & Garden,Billing,1.0,3.6,Gold,44.8,11,233.45,10,True,False,2024-10-28 06:06:00,6,0,False,0.039
QRY_004848,CUST_0848,I need to change the delivery address for order #ORD595616,Sports,Shipping,2.24,4.0,Silver,33.2,10,102.87,10,True,False,2025-04-15 18:50:36,18,1,False,0.14
QRY_004849,CUST_0849,The Tennis Racket makes a strange noise when I use it,Sports,Technical Support,6.61,1.3,Bronze,33.2,12,200.47,11,False,False,2025-08-06 17:47:38,17,2,False,0.095
QRY_004850,CUST_0850,I can't connect my Sneakers to WiFi. What should I do?,Clothing,Technical Support,2.8,3.4,Silver,5.8,20,107.75,11,False,False,2025-04-22 12:10:35,12,1,False,0.58
QRY_004851,CUST_0851,My Smart Watch stopped working after 2 weeks. Can you help?,Electronics,Technical Support,6.42,1.4,Silver,54.8,12,132.68,11,False,False,2025-02-13 19:58:00,19,3,False,0.128
QRY_004852,CUST_0852,How do I reset my Gaming Console to factory settings?,Electronics,Technical Support,7.59,2.7,Bronze,5.5,12,69.42,10,False,False,2025-02-09 19:08:10,19,6,True,0.256
QRY_004853,CUST_0853,How do I reset my Headphones to factory settings?,Electronics,Technical Support,5.65,2.9,Silver,22.0,14,153.0,9,False,False,2025-07-18 16:53:10,16,4,False,0.183
QRY_004854,CUST_0854,Can you tell me more about the warranty for iPhone?,Electronics,Product Info,2.18,4.6,Bronze,25.1,7,169.42,10,False,False,2025-05-24 03:30:50,3,5,True,0.584
QRY_004855,CUST_0855,My package was delivered but I wasn't home. Where is it now?,Books,Shipping,0.5,5.0,Gold,21.8,11,129.39,12,False,False,2025-07-10 18:29:46,18,3,False,0.118
QRY_004856,CUST_0856,I was charged twice for my order #ORD315084. Can you help me get a refund?,Sports,Billing,1.61,3.1,Gold,2.2,8,195.67,15,True,False,2024-12-28 20:32:45,20,5,True,0.068
